"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-59.4749730623194,0.21307743199043,-153.182293131867,0.66762851651405,-11.9654848474709,0.00641754645285402,0.350134706885448,0.85760676431886,0.238244253473796
"2 Global fit",-59.6085629209148,3.08280969520794,-153.594516059959,9.64825824523746,-11.9712237649185,0.0950493910042073,0.350134706885448,0.85760676431886,0.238244253473796
