"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-59.9382729776529,0.625571892096009,-152.500301877954,1.93694445282918,-12.6403043502053,0.0252148242485352,0.256347280398267,1.66214887456325,4.22085866025879
"2 Global fit",-60.0794690833515,4.78204109014306,-152.931324869735,14.7963621699614,-12.6478186750031,0.195551306182465,0.256347280398267,1.66214887456325,4.22085866025879
