"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-69.7158139207952,0.7687343143676,-177.734417724162,2.324083807526,-14.5914842636462,0.048236703255599,0.488068197517495,0.823569340853919,0.254990103123142
"2 Global fit",-69.9995103515385,8.69824058608909,-178.582441249664,26.2751886224683,-14.6121661979552,0.552103740251762,0.488068197517495,0.823569340853919,0.254990103123142
