"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-63.2956805415901,0.413650999963905,-162.424500228308,1.28170754401853,-12.9197217957802,0.0163602676944591,0.383769110523617,1.31023221314003,0.348280123990215
"2 Global fit",-63.4129399426675,8.01758515961996,-162.783962196139,24.8201403366492,-12.9254940675351,0.323554098821032,0.383769110523617,1.31023221314003,0.348280123990215
