"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-45.1496839200382,1.19754120721428,-112.585171524789,3.82841074304965,-10.231392971625,0.0131240876402415,0.500117777904874,0.750516883527433,11.5386918563934
"2 Global fit",-43.9130128589328,7.1665910996235,-108.618570476962,22.9514478787615,-10.2249632255029,0.0671558670536382,0.500117777904874,0.750516883527433,11.5386918563934
