"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-58.0410892421068,0.869535411317489,-151.507549244236,2.74872260849617,-11.051022844007,0.0184210802983429,0.465651793653832,0.799613952977393,4.89540924983442
"2 Global fit",-57.4576456063421,5.33898752852921,-149.648288457892,16.8934287861732,-11.0442289411269,0.107292044518822,0.465651793653832,0.799613952977393,4.89540924983442
