"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-58.001278490687,0.579502984669069,-157.682800971828,1.89856538543352,-9.09595776927443,0.0104507462088453,0.23989981208351,0.887463027815557,7.08539387689835
"2 Global fit",-57.9787493277784,3.33138671331042,-157.602454020554,10.9134428619727,-9.09834821330369,0.0591357642632495,0.23989981208351,0.887463027815557,7.08539387689835
