"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-43.5875875066762,0.887757246582879,-104.988945977192,2.7957153961584,-11.0252659118501,0.0211525470853942,0.43569337281381,0.897870557359197,10.7038669733641
"2 Global fit",-43.1240227169454,11.3133583963836,-103.525496668974,35.6582227347728,-11.0155899250631,0.259969926040059,0.43569337281381,0.897870557359197,10.7038669733641
