"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-52.9303048468975,0.249571526918936,-136.354672792262,0.792441466044067,-10.6399030803773,0.00404291425303293,0.541129395342553,1.62433642271879,0.01
"2 Global fit",-52.8561232487526,12.6007457578402,-136.118493968383,40.0351724633646,-10.6389723444586,0.195907720133699,0.541129395342553,1.62433642271879,0.01
