"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-59.3170831159179,1.42082531821377,-154.63399128928,4.48812404919661,-11.3573507175479,0.0312744042844643,0.324758856487958,0.978620140772837,3.99400542254529
"2 Global fit",-59.6831878757336,4.33612109917277,-155.765949601879,13.6865131683617,-11.3723786067107,0.0975111850199255,0.324758856487958,0.978620140772837,3.99400542254529
