"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-48.3967519045851,1.12880570186444,-118.697536901498,3.52629856947148,-11.5827108345855,0.0367724257296544,0.559394274538696,0.716074753520339,7.64711583820998
"2 Global fit",-48.7424305906978,5.96328409695299,-119.75255955078,18.6119429990837,-11.6011742460235,0.19807351909762,0.559394274538696,0.716074753520339,7.64711583820998
