"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-66.7257869332255,0.571069060171948,-171.475886980756,1.75404689233015,-13.542540586144,0.027307562840747,0.324387124287319,0.981126936915673,0.504096957378218
"2 Global fit",-66.9184857419559,7.14982053012788,-172.062604433312,21.9461443404789,-13.5532689769642,0.346074491530087,0.324387124287319,0.981126936915673,0.504096957378218
