"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-25.8394186674085,0.380014942492912,-51.4661154999934,1.23445427938186,-9.87720294508558,0.00381381509023481,0.247669728190328,3.00408186979502,103.339009870831
"2 Global fit",-25.7586850895793,4.41240155860217,-51.2027642824178,14.3375564255464,-9.87814774738741,0.0448811336320673,0.247669728190328,3.00408186979502,103.339009870831
