"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-27.8357943888054,0.458476608559613,-55.7333576229121,1.45252276057453,-10.5500935220592,0.00857202744829198,0.307472291624186,2.0858402668133,101.782493652911
"2 Global fit",-27.7396093429988,5.08557422195047,-55.4271126065197,16.1195440256103,-10.5488903680867,0.0925830169077456,0.307472291624186,2.0858402668133,101.782493652911
