"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-58.2298531602822,0.998085948330637,-150.951653731531,3.15270310477683,-11.4121977554477,0.0216721426686632,0.21599725124153,1.40398680442295,5.28813388610759
"2 Global fit",-58.674866722839,3.39374096693432,-152.344922873197,10.7078528455773,-11.4250888937171,0.0766905507015903,0.21599725124153,1.40398680442295,5.28813388610759
