"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-73.5741256659235,1.09921367530814,-195.12743316292,3.40860039640499,-13.0553522704438,0.0431118241164043,0.291845450197596,1.052782503058,2.76106392974187
"2 Global fit",-74.2497977152223,3.69092475517302,-197.195167721309,11.4300322586879,-13.0897164464584,0.148742360005274,0.291845450197596,1.052782503058,2.76106392974187
