"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-62.168085823462,0.831193333429304,-164.275644677843,2.6353448154309,-11.217994626629,0.0151070734277078,0.16438326911137,1.26738184976313,3.38781114876369
"2 Global fit",-62.3162510656261,2.62368770655386,-164.736589735035,8.31422290706594,-11.223197759305,0.0485136585955803,0.16438326911137,1.26738184976313,3.38781114876369
