"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-30.3663840378333,0.849767247540265,-57.730862324079,2.66035425239125,-12.4611570880202,0.0254833327280434,0.74714026472658,0.866167315503668,0.78130534225042
"2 Global fit",-30.5406949943729,14.2305200458019,-58.2718766812764,44.5333803153888,-12.4676724416751,0.431369721025712,0.74714026472658,0.866167315503668,0.78130534225042
