"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-62.2109142333222,0.830572625245992,-161.804577148264,2.59258535600833,-12.0272246307882,0.0272119130461759,0.338460560465713,0.881085360336964,2.20205590473439
"2 Global fit",-62.2447742759466,4.89605997918876,-161.899039493257,15.2782321836374,-12.0317871771131,0.161252111285062,0.338460560465713,0.881085360336964,2.20205590473439
