"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-50.0149297034711,0.398326513060413,-128.30302589875,1.28605643841505,-10.2217462209738,0.00303019597818427,0.376798998307527,0.79147003153974,3.78696746844526
"2 Global fit",-50.1484678682412,6.76948449364469,-128.731469400887,21.842315773202,-10.222402633556,0.0486609767902921,0.376798998307527,0.79147003153974,3.78696746844526
