"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-53.6943214037329,0.269644193772729,-139.591774404366,0.867268164839779,-10.3999325722189,0.00200031909506726,0.343724225963656,0.933021015444913,2.10189106333749
"2 Global fit",-53.717403217213,6.79008694464879,-139.664124592316,21.8308530410719,-10.4005749749061,0.0496041343258694,0.343724225963656,0.933021015444913,2.10189106333749
