"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-41.8653602703428,0.104273845498731,-101.139669260227,0.33436969098549,-10.4968918492835,0.000996398681685726,0.710756090063206,0.649395251570035,0.612390455585815
"2 Global fit",-41.870630434619,12.4543826050806,-101.156202262247,39.8827367092749,-10.4970343029831,0.126172182351114,0.710756090063206,0.649395251570035,0.612390455585815
