"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-70.6338270235842,1.24694111742766,-179.229129839077,3.74045440364616,-15.0459124039945,0.087340500384258,0.586619033716188,1.04929651400269,6.2364619418299
"2 Global fit",-70.3452206937878,8.51162464973281,-178.343500608295,25.5227573744026,-15.031983980125,0.598636533731804,0.586619033716188,1.04929651400269,6.2364619418299
