"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-49.7599728365896,0.616478796894623,-127.249306107995,1.96930987302295,-10.2936005471949,0.00696376012093562,0.449315664851502,0.910101916241029,8.42636368257804
"2 Global fit",-49.4942661927082,8.46311981790627,-126.396701031273,27.0523848382071,-10.2923293678587,0.0900933324180603,0.449315664851502,0.910101916241029,8.42636368257804
